,path,labels,hog_features
2812,/content/vehicle-detection-image-set/data/vehicles/5035.png,1.0,[0.2485458  0.1851709  0.09935054 ... 0.0354053  0.02799035 0.06382781]
2813,/content/vehicle-detection-image-set/data/non-vehicles/image2253.png,0.0,[0.24864672 0.13192763 0.17239073 ... 0.0882526  0.20282112 0.1892166 ]
2814,/content/vehicle-detection-image-set/data/non-vehicles/image2159.png,0.0,[0.18264048 0.0214843  0.1546903  ... 0.0958224  0.19051477 0.0674311 ]
2815,/content/vehicle-detection-image-set/data/non-vehicles/extra4749.png,0.0,[0.22625026 0.11193819 0.17963225 ... 0.01498446 0.0800779  0.04366802]
2816,/content/vehicle-detection-image-set/data/non-vehicles/extra1446.png,0.0,[0.28257323 0.02516724 0.10219304 ... 0.1161245  0.03608172 0.02758048]
2817,/content/vehicle-detection-image-set/data/non-vehicles/image1132.png,0.0,[0.2616473  0.05558766 0.04491528 ... 0.15553577 0.06446173 0.0418008 ]
2818,/content/vehicle-detection-image-set/data/non-vehicles/image430.png,0.0,[0.23029544 0.15775967 0.06924383 ... 0.05909425 0.07269102 0.25137975]
2819,/content/vehicle-detection-image-set/data/non-vehicles/extra272.png,0.0,[0.24242824 0.10318926 0.13953819 ... 0.         0.01877569 0.01727032]
2820,/content/vehicle-detection-image-set/data/vehicles/1012.png,1.0,[0.26290014 0.08738354 0.03279353 ... 0.02396809 0.00723756 0.0533194 ]
2821,/content/vehicle-detection-image-set/data/vehicles/1244.png,1.0,[0.24660045 0.12863585 0.176902   ... 0.03996208 0.         0.04754277]
2822,/content/vehicle-detection-image-set/data/non-vehicles/extra501.png,0.0,[0.24886281 0.07329334 0.09907765 ... 0.03754296 0.07147915 0.        ]
2823,/content/vehicle-detection-image-set/data/non-vehicles/image21.png,0.0,[0.27827071 0.03625581 0.09172074 ... 0.13617033 0.11576653 0.0254925 ]
2824,/content/vehicle-detection-image-set/data/non-vehicles/image1710.png,0.0,[0.03328452 0.0317348  0.0483145  ... 0.00325233 0.         0.        ]
2825,/content/vehicle-detection-image-set/data/non-vehicles/extra3268.png,0.0,[0.06189447 0.07008673 0.12599461 ... 0.02828147 0.01133304 0.        ]
2826,/content/vehicle-detection-image-set/data/vehicles/524.png,1.0,[0.16242421 0.03579629 0.03503815 ... 0.00238365 0.00449747 0.03819171]
2827,/content/vehicle-detection-image-set/data/vehicles/1729.png,1.0,[0.08396602 0.02520044 0.04845623 ... 0.02548665 0.01367697 0.00725027]
2828,/content/vehicle-detection-image-set/data/non-vehicles/extra2539.png,0.0,[0.02828317 0.00637353 0.107258   ... 0.06912519 0.00838207 0.02370807]
2829,/content/vehicle-detection-image-set/data/non-vehicles/image994.png,0.0,[0.32590234 0.07035962 0.01479655 ... 0.14838913 0.0338238  0.06371539]
2830,/content/vehicle-detection-image-set/data/non-vehicles/extra568.png,0.0,[0.35143186 0.12991984 0.27589191 ... 0.0337217  0.06979506 0.037702  ]
2831,/content/vehicle-detection-image-set/data/non-vehicles/image2698.png,0.0,[0.0779028  0.02257252 0.02284178 ... 0.17899431 0.05621762 0.03971075]
2832,/content/vehicle-detection-image-set/data/non-vehicles/image421.png,0.0,[0.06272538 0.01585803 0.03698315 ... 0.0699605  0.07953562 0.13704118]
2833,/content/vehicle-detection-image-set/data/non-vehicles/extra1670.png,0.0,[0.22054534 0.04054786 0.23485612 ... 0.01621016 0.02172865 0.04251355]
2834,/content/vehicle-detection-image-set/data/vehicles/3423.png,1.0,[0.12234064 0.07389252 0.05563633 ... 0.06200287 0.03819697 0.03786695]
2835,/content/vehicle-detection-image-set/data/non-vehicles/image2231.png,0.0,[0.22601862 0.22601862 0.1923069  ... 0.09260126 0.07305783 0.2203761 ]
2836,/content/vehicle-detection-image-set/data/vehicles/457.png,1.0,[0.28806757 0.08520657 0.06732658 ... 0.00828054 0.01422872 0.02591765]
2837,/content/vehicle-detection-image-set/data/non-vehicles/extra1050.png,0.0,[0.03000062 0.         0.00967718 ... 0.03955698 0.00921571 0.        ]
2838,/content/vehicle-detection-image-set/data/vehicles/3588.png,1.0,[0.2213552  0.25401767 0.15128595 ... 0.26507895 0.06596992 0.04964576]
2839,/content/vehicle-detection-image-set/data/vehicles/4131.png,1.0,[0.40254353 0.         0.         ... 0.09640026 0.33316575 0.24233726]
2840,/content/vehicle-detection-image-set/data/non-vehicles/extra574.png,0.0,[0.09754245 0.10914705 0.08801748 ... 0.18200544 0.04082211 0.05552408]
2841,/content/vehicle-detection-image-set/data/vehicles/2505.png,1.0,[0.19356925 0.0910722  0.04482502 ... 0.08308202 0.02526532 0.        ]
2842,/content/vehicle-detection-image-set/data/non-vehicles/extra879.png,0.0,[0.256207   0.05485822 0.13282603 ... 0.01068976 0.09486492 0.12544232]
2843,/content/vehicle-detection-image-set/data/vehicles/2246.png,1.0,[0.13474384 0.06872927 0.10362366 ... 0.09144506 0.05677173 0.03784263]
2844,/content/vehicle-detection-image-set/data/non-vehicles/image331.png,0.0,[0.32563615 0.04592133 0.01246489 ... 0.33335802 0.03324573 0.01379222]
2845,/content/vehicle-detection-image-set/data/non-vehicles/extra5605.png,0.0,[0.16234818 0.01100065 0.01391485 ... 0.02977823 0.07604597 0.01726204]
2846,/content/vehicle-detection-image-set/data/non-vehicles/extra3158.png,0.0,[0.04922851 0.04356174 0.1543647  ... 0.08991493 0.08759921 0.        ]
2847,/content/vehicle-detection-image-set/data/vehicles/4170.png,1.0,[0.29315685 0.11766722 0.03816697 ... 0.00820056 0.01962218 0.        ]
2848,/content/vehicle-detection-image-set/data/vehicles/5696.png,1.0,[0.28257922 0.07003616 0.01821698 ... 0.1833954  0.03170108 0.10539917]
2849,/content/vehicle-detection-image-set/data/vehicles/808.png,1.0,[0.16357382 0.15301959 0.08453809 ... 0.04443559 0.         0.04250309]
2850,/content/vehicle-detection-image-set/data/vehicles/5419.png,1.0,[0.31720481 0.31720481 0.28263722 ... 0.         0.02104965 0.        ]
2851,/content/vehicle-detection-image-set/data/vehicles/far (198).png,1.0,[0.08647836 0.00559064 0.02674219 ... 0.05625507 0.01368828 0.        ]
2852,/content/vehicle-detection-image-set/data/non-vehicles/extra3169.png,0.0,[0.23524669 0.18035905 0.04938947 ... 0.15638281 0.19326037 0.        ]
2853,/content/vehicle-detection-image-set/data/vehicles/far (416).png,1.0,[0.02780123 0.07851509 0.07332537 ... 0.03147899 0.02400504 0.        ]
2854,/content/vehicle-detection-image-set/data/vehicles/5895.png,1.0,[0.10813404 0.04196738 0.19191794 ... 0.00278932 0.         0.27879909]
2855,/content/vehicle-detection-image-set/data/non-vehicles/extra4092.png,0.0,[0.01470205 0.00775392 0.01107277 ... 0.06691119 0.         0.04150883]
2856,/content/vehicle-detection-image-set/data/vehicles/3066.png,1.0,[0.08607158 0.03249287 0.1095012  ... 0.         0.         0.        ]
2857,/content/vehicle-detection-image-set/data/vehicles/5859.png,1.0,[0.11465275 0.00687089 0.04230553 ... 0.         0.         0.        ]
2858,/content/vehicle-detection-image-set/data/non-vehicles/extra29.png,0.0,[0.10659134 0.0622666  0.05350635 ... 0.21814995 0.0980876  0.        ]
2859,/content/vehicle-detection-image-set/data/vehicles/right (36).png,1.0,[0.16464323 0.23135879 0.08546893 ... 0.03394926 0.03306775 0.00813702]
2860,/content/vehicle-detection-image-set/data/non-vehicles/image2765.png,0.0,[0.19007923 0.         0.10391608 ... 0.21314297 0.14144894 0.05618768]
2861,/content/vehicle-detection-image-set/data/non-vehicles/image2933.png,0.0,[0.02452028 0.03887787 0.08122478 ... 0.07256043 0.02807196 0.03150334]
2862,/content/vehicle-detection-image-set/data/vehicles/left (427).png,1.0,[0.33546417 0.08999337 0.20737908 ... 0.08252715 0.07557452 0.01677961]
2863,/content/vehicle-detection-image-set/data/non-vehicles/extra2645.png,0.0,[0.2429923  0.12972593 0.12479705 ... 0.05721749 0.06204956 0.02655716]
2864,/content/vehicle-detection-image-set/data/vehicles/4667.png,1.0,[0.29499615 0.08651113 0.12066777 ... 0.01297252 0.00410227 0.00828305]
2865,/content/vehicle-detection-image-set/data/vehicles/3192.png,1.0,[0.23277455 0.08352537 0.06753161 ... 0.02466121 0.06940431 0.01117411]
2866,/content/vehicle-detection-image-set/data/vehicles/732.png,1.0,[0.26487621 0.03961361 0.03549282 ... 0.01666526 0.02620499 0.10880076]
2867,/content/vehicle-detection-image-set/data/non-vehicles/extra500.png,0.0,[0.24923263 0.15061236 0.12965286 ... 0.04479158 0.01770543 0.05768645]
2868,/content/vehicle-detection-image-set/data/vehicles/1987.png,1.0,[0.03458271 0.00183579 0.00232211 ... 0.0496516  0.01561898 0.        ]
2869,/content/vehicle-detection-image-set/data/vehicles/3815.png,1.0,[0.06345469 0.09698358 0.08139798 ... 0.05032899 0.05157557 0.02457669]
2870,/content/vehicle-detection-image-set/data/vehicles/2647.png,1.0,[0.1470307  0.07671413 0.07907636 ... 0.00893929 0.03164268 0.37336171]
2871,/content/vehicle-detection-image-set/data/vehicles/1115.png,1.0,[0.11317472 0.09147758 0.0524117  ... 0.36922617 0.         0.        ]
2872,/content/vehicle-detection-image-set/data/non-vehicles/extra1650.png,0.0,[0.1098797  0.         0.0636094  ... 0.12233337 0.08185522 0.06276776]
2873,/content/vehicle-detection-image-set/data/non-vehicles/image2683.png,0.0,[0.09149277 0.02730553 0.05641836 ... 0.16557515 0.07525942 0.06802793]
2874,/content/vehicle-detection-image-set/data/non-vehicles/image1578.png,0.0,[0.15307123 0.08364785 0.14299382 ... 0.11352903 0.08074581 0.        ]
2875,/content/vehicle-detection-image-set/data/non-vehicles/extra2238.png,0.0,[0.23080697 0.03805612 0.0481376  ... 0.25224665 0.06920994 0.1209834 ]
2876,/content/vehicle-detection-image-set/data/non-vehicles/image406.png,0.0,[0.05295233 0.00367725 0.00312025 ... 0.04212194 0.         0.        ]
2877,/content/vehicle-detection-image-set/data/vehicles/5099.png,1.0,[0.19425881 0.05242937 0.0466703  ... 0.12909743 0.13988357 0.1372109 ]
2878,/content/vehicle-detection-image-set/data/non-vehicles/image1139.png,0.0,[0.09615132 0.02157445 0.01133154 ... 0.00631118 0.01995771 0.01411223]
2879,/content/vehicle-detection-image-set/data/non-vehicles/extra2799.png,0.0,[0.09723915 0.06178127 0.04913653 ... 0.00516355 0.00491556 0.00577303]
2880,/content/vehicle-detection-image-set/data/non-vehicles/image2235.png,0.0,[0.08528582 0.01705908 0.01052911 ... 0.07606128 0.0226095  0.08391472]
2881,/content/vehicle-detection-image-set/data/non-vehicles/extra3971.png,0.0,[0.30640457 0.         0.07083466 ... 0.05976071 0.14703046 0.04019773]
2882,/content/vehicle-detection-image-set/data/vehicles/2789.png,1.0,[0.13435491 0.10885874 0.09103041 ... 0.34954108 0.04040775 0.03261133]
2883,/content/vehicle-detection-image-set/data/vehicles/3533.png,1.0,[0.1059567 0.0074904 0.        ... 0.        0.        0.       ]
2884,/content/vehicle-detection-image-set/data/vehicles/2945.png,1.0,[0.17979771 0.27221433 0.07033228 ... 0.         0.03630168 0.06541114]
2885,/content/vehicle-detection-image-set/data/non-vehicles/extra3359.png,0.0,[0.00330709 0.         0.         ... 0.         0.         0.        ]
2886,/content/vehicle-detection-image-set/data/vehicles/4906.png,1.0,[0.06063083 0.         0.         ... 0.         0.         0.        ]
2887,/content/vehicle-detection-image-set/data/vehicles/right (414).png,1.0,[0.35585783 0.23485554 0.06369112 ... 0.         0.04356286 0.11020503]
2888,/content/vehicle-detection-image-set/data/vehicles/left (9).png,1.0,[0.15726656 0.24284884 0.14280317 ... 0.04673768 0.00768141 0.        ]
2889,/content/vehicle-detection-image-set/data/non-vehicles/image462.png,0.0,[0.14735134 0.03349991 0.06874298 ... 0.05029305 0.01747887 0.07415656]
2890,/content/vehicle-detection-image-set/data/vehicles/1903.png,1.0,[0.24868446 0.28092024 0.16258137 ... 0.04817103 0.02830936 0.        ]
2891,/content/vehicle-detection-image-set/data/vehicles/3104.png,1.0,[0.27607496 0.27607496 0.27607496 ... 0.0072804  0.00605897 0.19366116]
2892,/content/vehicle-detection-image-set/data/non-vehicles/extra295.png,0.0,[0.18675138 0.02456405 0.17243068 ... 0.15063758 0.01834587 0.        ]
2893,/content/vehicle-detection-image-set/data/non-vehicles/image662.png,0.0,[0.07032126 0.0224633  0.16408434 ... 0.22439212 0.         0.        ]
2894,/content/vehicle-detection-image-set/data/non-vehicles/extra3305.png,0.0,[0.27729685 0.20663916 0.27729685 ... 0.10122466 0.03581675 0.        ]
2895,/content/vehicle-detection-image-set/data/non-vehicles/image3012.png,0.0,[0.22415733 0.12544958 0.07553924 ... 0.12888108 0.15785478 0.03718794]
2896,/content/vehicle-detection-image-set/data/non-vehicles/extra2179.png,0.0,[0.24805482 0.05015512 0.15860441 ... 0.25006121 0.01971758 0.        ]
2897,/content/vehicle-detection-image-set/data/non-vehicles/extra4730.png,0.0,[0.25148633 0.23721247 0.10960134 ... 0.16280893 0.0150529  0.        ]
2898,/content/vehicle-detection-image-set/data/vehicles/2941.png,1.0,[0.12924004 0.         0.00681142 ... 0.15586943 0.12932436 0.15884678]
2899,/content/vehicle-detection-image-set/data/non-vehicles/image1250.png,0.0,[0.12958396 0.01215191 0.         ... 0.25204145 0.1320537  0.13506528]
2900,/content/vehicle-detection-image-set/data/vehicles/4200.png,1.0,[0.23164758 0.11517808 0.01642199 ... 0.0517319  0.01910322 0.00851834]
2901,/content/vehicle-detection-image-set/data/vehicles/left (750).png,1.0,[0.22711488 0.04030931 0.03009057 ... 0.03102183 0.         0.        ]
2902,/content/vehicle-detection-image-set/data/vehicles/middle (333).png,1.0,[0.06175057 0.01364597 0.03050869 ... 0.0930964  0.06265796 0.02737203]
2903,/content/vehicle-detection-image-set/data/vehicles/far (241).png,1.0,[0.06007881 0.00196631 0.0024872  ... 0.01530778 0.         0.1225118 ]
2904,/content/vehicle-detection-image-set/data/vehicles/1421.png,1.0,[0.28162169 0.13249892 0.05937008 ... 0.00592128 0.         0.03351104]
2905,/content/vehicle-detection-image-set/data/non-vehicles/extra4956.png,0.0,[0.26643535 0.11501961 0.         ... 0.03643874 0.         0.04747432]
2906,/content/vehicle-detection-image-set/data/vehicles/far (580).png,1.0,[0.07248723 0.31559682 0.33036676 ... 0.         0.         0.        ]
2907,/content/vehicle-detection-image-set/data/non-vehicles/extra5554.png,0.0,[0.15114578 0.05813849 0.12214422 ... 0.10226073 0.08876813 0.10027523]
2908,/content/vehicle-detection-image-set/data/non-vehicles/image1468.png,0.0,[0.08468768 0.0977474  0.03520419 ... 0.08896823 0.         0.11205458]
2909,/content/vehicle-detection-image-set/data/non-vehicles/extra3259.png,0.0,[0.09437264 0.07145583 0.02962692 ... 0.00993423 0.         0.00311853]
2910,/content/vehicle-detection-image-set/data/non-vehicles/extra5709.png,0.0,[0.22149909 0.12569487 0.11950332 ... 0.07627427 0.04950381 0.19874577]
2911,/content/vehicle-detection-image-set/data/vehicles/1880.png,1.0,[0.21780882 0.21979957 0.16915617 ... 0.37916911 0.00793535 0.        ]
2912,/content/vehicle-detection-image-set/data/vehicles/3781.png,1.0,[0.15847679 0.02790277 0.05128971 ... 0.02004794 0.02397642 0.        ]
2913,/content/vehicle-detection-image-set/data/non-vehicles/extra1581.png,0.0,[0.25749104 0.25749104 0.09373448 ... 0.18399463 0.08887063 0.        ]
2914,/content/vehicle-detection-image-set/data/non-vehicles/extra3030.png,0.0,[0.08699708 0.01757621 0.01316371 ... 0.23566367 0.25260585 0.14053554]
2915,/content/vehicle-detection-image-set/data/non-vehicles/extra2071.png,0.0,[0.05769467 0.0359204  0.04079096 ... 0.01050004 0.01513597 0.00661466]
2916,/content/vehicle-detection-image-set/data/vehicles/2155.png,1.0,[0.21546164 0.0266284  0.01649778 ... 0.08582461 0.09552875 0.36242696]
2917,/content/vehicle-detection-image-set/data/vehicles/1041.png,1.0,[0.29115459 0.09098402 0.15110478 ... 0.0325123  0.04942041 0.00523105]
2918,/content/vehicle-detection-image-set/data/non-vehicles/image793.png,0.0,[0.07742473 0.         0.05490853 ... 0.0790333  0.01198426 0.0173811 ]
2919,/content/vehicle-detection-image-set/data/non-vehicles/extra5318.png,0.0,[0.01691011 0.09165288 0.0804396  ... 0.         0.         0.        ]
2920,/content/vehicle-detection-image-set/data/vehicles/middle (14).png,1.0,[0.19786014 0.         0.00686476 ... 0.11642707 0.06100444 0.01475131]
2921,/content/vehicle-detection-image-set/data/vehicles/1257.png,1.0,[0.11498432 0.         0.04928289 ... 0.         0.19752475 0.38981102]
2922,/content/vehicle-detection-image-set/data/vehicles/right (251).png,1.0,[0.12560162 0.05297823 0.2621574  ... 0.13939845 0.18870627 0.25532169]
2923,/content/vehicle-detection-image-set/data/vehicles/5510.png,1.0,[0.28015768 0.19486499 0.0999852  ... 0.00244591 0.00417165 0.15876813]
2924,/content/vehicle-detection-image-set/data/non-vehicles/image2191.png,0.0,[0.10106972 0.07007724 0.04356626 ... 0.0749782  0.19028676 0.11063204]
2925,/content/vehicle-detection-image-set/data/vehicles/3183.png,1.0,[0.18910128 0.17288938 0.06957579 ... 0.03483642 0.         0.        ]
2926,/content/vehicle-detection-image-set/data/non-vehicles/image210.png,0.0,[0.31525009 0.10589627 0.07968946 ... 0.03202608 0.01865979 0.01428671]
2927,/content/vehicle-detection-image-set/data/vehicles/left (364).png,1.0,[0.26873457 0.05079192 0.168991   ... 0.03273558 0.01372324 0.01454514]
2928,/content/vehicle-detection-image-set/data/vehicles/843.png,1.0,[0.07187764 0.02719646 0.05584034 ... 0.08157751 0.10077545 0.06310931]
2929,/content/vehicle-detection-image-set/data/non-vehicles/extra3879.png,0.0,[0.24354893 0.13468405 0.24354893 ... 0.00468396 0.00331206 0.00885174]
2930,/content/vehicle-detection-image-set/data/non-vehicles/image184.png,0.0,[0.18320643 0.14206139 0.07206213 ... 0.0146235  0.00638372 0.        ]
2931,/content/vehicle-detection-image-set/data/vehicles/far (801).png,1.0,[0.25045665 0.09948742 0.0617419  ... 0.07780065 0.04237068 0.10415067]
2932,/content/vehicle-detection-image-set/data/vehicles/805.png,1.0,[0.25036078 0.14132975 0.06108654 ... 0.03788825 0.11249428 0.03675174]
2933,/content/vehicle-detection-image-set/data/vehicles/3879.png,1.0,[0.03104284 0.02226157 0.01612759 ... 0.0146955  0.01539132 0.05110957]
2934,/content/vehicle-detection-image-set/data/non-vehicles/image702.png,0.0,[0.22626074 0.06302256 0.         ... 0.07806067 0.10285397 0.        ]
2935,/content/vehicle-detection-image-set/data/non-vehicles/extra5368.png,0.0,[0.0685901  0.         0.         ... 0.16606953 0.01993496 0.02272935]
2936,/content/vehicle-detection-image-set/data/non-vehicles/image2674.png,0.0,[0.253908   0.14957948 0.09949002 ... 0.12249744 0.39122105 0.02975336]
2937,/content/vehicle-detection-image-set/data/vehicles/4594.png,1.0,[0.2583424  0.16603314 0.07855176 ... 0.02460001 0.02128151 0.05657331]
2938,/content/vehicle-detection-image-set/data/vehicles/2026.png,1.0,[0.26860216 0.08938554 0.05373971 ... 0.18420621 0.19078134 0.10684358]
2939,/content/vehicle-detection-image-set/data/non-vehicles/image2565.png,0.0,[0.23542034 0.08085737 0.08370213 ... 0.04730881 0.21047209 0.08928594]
2940,/content/vehicle-detection-image-set/data/non-vehicles/image3591.png,0.0,[0.0601298  0.01663804 0.00526141 ... 0.18153097 0.0220789  0.        ]
2941,/content/vehicle-detection-image-set/data/vehicles/3007.png,1.0,[0.28815393 0.00454003 0.05077284 ... 0.29158131 0.31623487 0.31623487]
2942,/content/vehicle-detection-image-set/data/non-vehicles/extra2550.png,0.0,[0.28380349 0.19586997 0.03904544 ... 0.12942232 0.05197242 0.1403496 ]
2943,/content/vehicle-detection-image-set/data/vehicles/3677.png,1.0,[0.01657793 0.         0.00180344 ... 0.         0.         0.        ]
2944,/content/vehicle-detection-image-set/data/non-vehicles/image3034.png,0.0,[0.05867224 0.03836659 0.02125568 ... 0.07743833 0.02439463 0.06984287]
2945,/content/vehicle-detection-image-set/data/vehicles/2581.png,1.0,[0.1038771  0.13257313 0.1406152  ... 0.13618182 0.02091801 0.00756437]
2946,/content/vehicle-detection-image-set/data/non-vehicles/extra2883.png,0.0,[0.08657306 0.0516222  0.0571353  ... 0.24685166 0.24755132 0.0836218 ]
2947,/content/vehicle-detection-image-set/data/vehicles/4734.png,1.0,[0.27371099 0.01178582 0.01704866 ... 0.01435455 0.0055094  0.        ]
2948,/content/vehicle-detection-image-set/data/vehicles/3706.png,1.0,[0.01812296 0.00704768 0.01571105 ... 0.01820032 0.03375762 0.        ]
2949,/content/vehicle-detection-image-set/data/non-vehicles/extra2398.png,0.0,[0.22525735 0.16467412 0.22525735 ... 0.00665804 0.0232302  0.        ]
2950,/content/vehicle-detection-image-set/data/non-vehicles/extra229.png,0.0,[0.44259844 0.03842772 0.02068435 ... 0.08146831 0.21294733 0.06526112]
2951,/content/vehicle-detection-image-set/data/non-vehicles/extra4376.png,0.0,[0.23458573 0.23458573 0.23458573 ... 0.01560978 0.23581231 0.29020657]
2952,/content/vehicle-detection-image-set/data/non-vehicles/image2011.png,0.0,[0.17648653 0.12973434 0.19016078 ... 0.04404764 0.19551781 0.27270389]
2953,/content/vehicle-detection-image-set/data/non-vehicles/extra1106.png,0.0,[0.15991201 0.22910704 0.14074129 ... 0.0505622  0.01296984 0.        ]
2954,/content/vehicle-detection-image-set/data/non-vehicles/extra2409.png,0.0,[0.2334637  0.0552334  0.2334637  ... 0.17731731 0.00974397 0.        ]
2955,/content/vehicle-detection-image-set/data/non-vehicles/extra4191.png,0.0,[0.30775253 0.18073496 0.29498656 ... 0.26652461 0.02885416 0.11056123]
2956,/content/vehicle-detection-image-set/data/non-vehicles/image1493.png,0.0,[0.26482928 0.05801061 0.24659836 ... 0.04373425 0.01228561 0.00665131]
2957,/content/vehicle-detection-image-set/data/vehicles/4240.png,1.0,[0.16351223 0.08317085 0.15507751 ... 0.00259776 0.         0.        ]
2958,/content/vehicle-detection-image-set/data/non-vehicles/image680.png,0.0,[0.02544738 0.01451433 0.03353779 ... 0.01813639 0.03849709 0.00662314]
2959,/content/vehicle-detection-image-set/data/vehicles/2101.png,1.0,[0.10094833 0.01526219 0.03120195 ... 0.03411268 0.04003127 0.03325739]
2960,/content/vehicle-detection-image-set/data/non-vehicles/extra5050.png,0.0,[0.24188103 0.18892161 0.1226067  ... 0.15190021 0.05889831 0.06124914]
2961,/content/vehicle-detection-image-set/data/vehicles/3906.png,1.0,[0.12526757 0.01561795 0.04185653 ... 0.0053416  0.         0.00661349]
2962,/content/vehicle-detection-image-set/data/vehicles/left (174).png,1.0,[0.25835597 0.02854403 0.18075332 ... 0.03249689 0.02590227 0.05150786]
2963,/content/vehicle-detection-image-set/data/vehicles/1008.png,1.0,[0.29131135 0.03074864 0.09619396 ... 0.1539574  0.14843601 0.07003271]
2964,/content/vehicle-detection-image-set/data/non-vehicles/extra5317.png,0.0,[0.21238325 0.23635829 0.17716663 ... 0.         0.         0.00757167]
2965,/content/vehicle-detection-image-set/data/non-vehicles/extra661.png,0.0,[0.15956068 0.05570172 0.07111185 ... 0.19828511 0.04152803 0.06765171]
2966,/content/vehicle-detection-image-set/data/non-vehicles/extra275.png,0.0,[0.36599578 0.05683341 0.09700337 ... 0.24751382 0.10185458 0.09195657]
2967,/content/vehicle-detection-image-set/data/vehicles/1562.png,1.0,[0.25626616 0.19712819 0.1253438  ... 0.01514469 0.03680868 0.03668892]
2968,/content/vehicle-detection-image-set/data/vehicles/2952.png,1.0,[0.24355211 0.10327936 0.08690694 ... 0.10355282 0.03572889 0.04720721]
2969,/content/vehicle-detection-image-set/data/vehicles/middle (52).png,1.0,[0.11180436 0.01905167 0.07921689 ... 0.01522533 0.0063815  0.06534163]
2970,/content/vehicle-detection-image-set/data/non-vehicles/extra1229.png,0.0,[0.17093235 0.03367292 0.06808763 ... 0.22453589 0.12679373 0.        ]
2971,/content/vehicle-detection-image-set/data/non-vehicles/image67.png,0.0,[0.10963493 0.12902693 0.10608492 ... 0.09596476 0.01109631 0.        ]
2972,/content/vehicle-detection-image-set/data/non-vehicles/extra3516.png,0.0,[0.17107847 0.02445249 0.0508653  ... 0.32203073 0.19612729 0.15124766]
2973,/content/vehicle-detection-image-set/data/vehicles/far (727).png,1.0,[0.11206877 0.14722511 0.13277574 ... 0.         0.         0.        ]
2974,/content/vehicle-detection-image-set/data/non-vehicles/extra3401.png,0.0,[0.07181583 0.0893501  0.23344526 ... 0.01679201 0.         0.        ]
2975,/content/vehicle-detection-image-set/data/vehicles/5706.png,1.0,[0.25300975 0.12080387 0.07077253 ... 0.13354329 0.04486245 0.0122682 ]
2976,/content/vehicle-detection-image-set/data/vehicles/2750.png,1.0,[0.13676112 0.06137176 0.05253556 ... 0.06536441 0.06108115 0.08847031]
2977,/content/vehicle-detection-image-set/data/vehicles/right (486).png,1.0,[0.29557549 0.01157079 0.         ... 0.02059319 0.00638568 0.        ]
2978,/content/vehicle-detection-image-set/data/non-vehicles/image674.png,0.0,[0.00703974 0.         0.         ... 0.10998417 0.01911198 0.        ]
2979,/content/vehicle-detection-image-set/data/vehicles/5776.png,1.0,[0.25747536 0.01251512 0.01732207 ... 0.         0.         0.        ]
2980,/content/vehicle-detection-image-set/data/vehicles/1275.png,1.0,[0.19598591 0.11196079 0.05535257 ... 0.03112978 0.05661178 0.21246089]
2981,/content/vehicle-detection-image-set/data/non-vehicles/extra3567.png,0.0,[0.06718338 0.03099017 0.07510937 ... 0.01009759 0.         0.        ]
2982,/content/vehicle-detection-image-set/data/non-vehicles/extra2593.png,0.0,[0.22414147 0.0384835  0.1660392  ... 0.23305356 0.06465108 0.03047681]
2983,/content/vehicle-detection-image-set/data/non-vehicles/extra2667.png,0.0,[0.16684382 0.01802494 0.         ... 0.05911819 0.07658324 0.        ]
2984,/content/vehicle-detection-image-set/data/non-vehicles/extra4933.png,0.0,[0.0460318  0.02508696 0.01507795 ... 0.00467258 0.01046533 0.0024667 ]
2985,/content/vehicle-detection-image-set/data/vehicles/4692.png,1.0,[0.01590026 0.03551559 0.28943967 ... 0.00717953 0.         0.01188027]
2986,/content/vehicle-detection-image-set/data/non-vehicles/extra870.png,0.0,[0.26081079 0.02892484 0.20123043 ... 0.08238873 0.12987861 0.22755361]
2987,/content/vehicle-detection-image-set/data/vehicles/right (613).png,1.0,[0.17686037 0.07975081 0.05680936 ... 0.01169842 0.01065513 0.02444768]
2988,/content/vehicle-detection-image-set/data/vehicles/592.png,1.0,[0.26746685 0.09574933 0.08902951 ... 0.29439789 0.16414662 0.1322412 ]
2989,/content/vehicle-detection-image-set/data/vehicles/2008.png,1.0,[0.13582    0.11065387 0.07240706 ... 0.16601428 0.09448026 0.04148477]
2990,/content/vehicle-detection-image-set/data/non-vehicles/extra4165.png,0.0,[0.12201788 0.08841411 0.2183509  ... 0.041212   0.         0.05965315]
2991,/content/vehicle-detection-image-set/data/vehicles/5124.png,1.0,[0.21479986 0.         0.0832233  ... 0.02686715 0.016003   0.36326091]
2992,/content/vehicle-detection-image-set/data/non-vehicles/image1530.png,0.0,[0.07733672 0.02503271 0.03843823 ... 0.23602302 0.19158905 0.06676548]
2993,/content/vehicle-detection-image-set/data/vehicles/1761.png,1.0,[0.27044037 0.0283333  0.06863909 ... 0.32770322 0.01341233 0.04380578]
2994,/content/vehicle-detection-image-set/data/vehicles/1390.png,1.0,[0.28935318 0.05053634 0.07100794 ... 0.00466405 0.04655953 0.17794619]
2995,/content/vehicle-detection-image-set/data/non-vehicles/extra400.png,0.0,[0.21348462 0.07971482 0.19756119 ... 0.0064936  0.         0.        ]
2996,/content/vehicle-detection-image-set/data/non-vehicles/extra3558.png,0.0,[0.15131231 0.11391688 0.121849   ... 0.         0.         0.        ]
